t,frame,ang,npts,res_c,res_l,dispara,marca_humana
334.534,8320,62.2,142,5.30,0.25,0,0
334.572,8321,60.3,143,5.30,0.25,0,0
334.615,8322,61.5,141,5.31,0.26,0,0
334.651,8323,57.3,139,4.95,0.25,0,0
334.692,8324,51.1,141,4.56,0.27,0,0
334.735,8325,46.2,143,4.38,0.40,0,0
334.772,8326,36.4,135,3.65,0.24,0,0
334.812,8327,33.1,135,3.45,0.33,0,0
334.852,8328,32.5,135,3.47,0.45,0,0
334.892,8329,30.5,135,3.27,0.25,0,0
334.932,8330,30.1,137,3.33,0.45,0,0
334.975,8331,30.5,136,3.36,0.32,0,0
335.012,8332,30.2,138,3.35,0.36,0,0
335.051,8333,28.9,137,3.23,0.27,0,0
335.094,8334,28.9,137,3.22,0.27,0,0
335.132,8335,28.9,137,3.21,0.27,0,0
335.175,8336,28.9,137,3.21,0.27,0,0
335.211,8337,28.9,137,3.21,0.27,0,0
335.252,8338,28.9,137,3.23,0.27,0,0
335.292,8339,28.4,139,3.19,0.27,0,0
335.333,8340,28.4,139,3.20,0.27,0,0
335.372,8341,28.4,139,3.20,0.27,0,0
335.411,8342,28.4,139,3.20,0.27,0,0
335.452,8343,28.5,138,3.20,0.25,0,0
335.493,8344,28.3,139,3.22,0.27,0,0
335.532,8345,28.5,139,3.22,0.27,0,0
335.574,8346,28.4,139,3.21,0.27,0,0
335.613,8347,29.9,139,3.37,0.32,0,0
335.654,8348,29.9,139,3.37,0.32,0,0
335.691,8349,29.1,141,3.36,0.32,0,0
335.732,8350,29.0,142,3.35,0.41,0,0
335.775,8351,29.2,142,3.34,0.44,0,0
335.815,8352,28.6,139,3.15,0.27,0,0
335.852,8353,28.8,139,3.18,0.27,0,0
335.891,8354,29.8,142,3.30,0.26,0,0
335.934,8355,30.9,141,3.37,0.26,0,0
335.971,8356,31.6,140,3.42,0.26,0,0
336.012,8357,31.6,140,3.44,0.25,0,0
336.053,8358,31.6,140,3.41,0.26,0,0
336.091,8359,31.7,140,3.42,0.26,0,0
336.132,8360,30.6,139,3.28,0.25,0,0
336.173,8361,30.6,139,3.28,0.25,0,0
336.212,8362,30.6,139,3.29,0.25,0,0
336.252,8363,32.0,138,3.39,0.25,0,0
336.292,8364,31.8,139,3.39,0.27,0,0
336.337,8365,33.3,138,3.45,0.27,0,0
336.372,8366,32.8,137,3.35,0.27,0,0
336.412,8367,31.8,139,3.41,0.32,0,0
336.453,8368,32.7,140,3.54,0.41,0,0
336.491,8369,31.3,137,3.24,0.28,0,0
336.532,8370,31.2,137,3.24,0.28,0,0
336.573,8371,31.1,142,3.37,0.55,0,0
336.612,8372,31.0,141,3.25,0.33,0,0
336.654,8373,30.3,139,3.04,0.26,0,0
336.691,8374,30.7,140,3.12,0.26,0,0
336.732,8375,30.7,141,3.08,0.27,0,0
336.773,8376,29.4,140,2.98,0.25,0,0
336.813,8377,29.0,143,2.92,0.28,0,0
336.852,8378,28.6,141,2.79,0.26,0,0
336.893,8379,29.6,143,2.89,0.27,0,0
336.935,8380,29.0,142,2.77,0.29,0,0
336.972,8381,28.9,142,2.76,0.28,0,0
337.013,8382,29.0,143,2.69,0.28,0,0
337.058,8383,29.1,143,2.76,0.29,0,0
337.092,8384,29.4,142,2.66,0.29,0,0
337.132,8385,29.7,144,2.64,0.29,0,0
337.172,8386,29.8,144,2.65,0.28,0,0
337.215,8387,29.2,145,2.70,0.27,0,0
337.252,8388,30.1,145,2.84,0.27,0,0
337.292,8389,31.1,143,2.72,0.28,0,0
337.333,8390,30.9,142,2.51,0.24,0,0
337.373,8391,31.7,145,2.46,0.24,0,0
337.414,8392,31.0,147,2.25,0.27,0,0
337.452,8393,30.8,149,2.12,0.26,0,0
337.495,8394,30.8,149,2.18,0.26,0,0
337.532,8395,31.0,148,2.25,0.25,0,0
337.573,8396,30.9,149,2.19,0.26,0,0
337.614,8397,30.3,149,2.22,0.25,0,0
337.653,8398,29.8,149,2.19,0.23,0,0
337.693,8399,30.4,149,2.34,0.23,0,0
337.735,8400,30.4,148,2.37,0.24,0,0
337.773,8401,30.1,150,2.29,0.25,0,0
337.812,8402,30.1,150,2.30,0.25,0,0
337.855,8403,29.5,151,2.24,0.25,0,0
337.892,8404,30.2,150,2.44,0.25,0,0
337.933,8405,30.2,150,2.46,0.25,0,0
337.973,8406,30.1,151,2.38,0.25,0,0
338.013,8407,30.2,150,2.46,0.24,0,0
338.052,8408,30.3,151,2.60,0.31,0,0
338.094,8409,30.2,149,2.51,0.25,0,0
338.133,8410,29.7,149,2.54,0.25,0,0
338.172,8411,29.7,149,2.49,0.24,0,0
338.214,8412,29.8,148,2.49,0.24,0,0
338.252,8413,29.8,148,2.55,0.24,0,0
338.293,8414,30.2,149,2.46,0.25,0,0
338.335,8415,29.9,149,2.54,0.25,0,0
338.373,8416,29.9,149,2.52,0.25,0,0
338.413,8417,30.2,151,2.66,0.33,0,0
338.453,8418,29.9,148,2.54,0.27,0,0
338.495,8419,30.6,147,2.70,0.27,0,0
338.533,8420,29.4,144,2.73,0.24,0,0
338.572,8421,28.4,143,2.71,0.28,0,0
338.616,8422,28.2,138,2.79,0.27,0,0
338.652,8423,27.1,141,2.77,0.38,0,0
338.693,8424,26.6,137,2.61,0.28,0,0
338.733,8425,25.1,141,2.56,0.25,0,0
338.775,8426,25.7,141,2.62,0.27,0,0
338.813,8427,25.3,145,2.71,0.24,0,0
338.856,8428,23.8,149,2.64,0.25,0,0
338.892,8429,24.8,146,2.64,0.25,0,0
338.933,8430,25.5,145,2.74,0.25,0,0
338.974,8431,25.6,145,2.74,0.25,0,0
339.013,8432,26.0,143,2.76,0.26,0,0
339.053,8433,25.8,145,2.71,0.25,0,0
339.093,8434,25.8,144,2.69,0.25,0,0
339.132,8435,25.9,145,2.68,0.25,0,0
339.176,8436,25.7,145,2.77,0.25,0,0
339.213,8437,25.8,145,2.70,0.25,0,0
339.253,8438,26.0,143,2.75,0.25,0,0
339.295,8439,26.4,141,2.73,0.26,0,0
339.333,8440,26.3,141,2.71,0.27,0,0
339.373,8441,25.5,142,2.51,0.26,0,0
339.416,8442,26.9,141,2.82,0.28,0,0
339.453,8443,26.8,145,2.91,0.31,0,0
339.493,8444,24.3,146,2.65,0.28,0,0
339.532,8445,22.7,153,2.57,0.26,0,0
339.572,8446,21.4,161,2.50,0.27,0,0
339.616,8447,19.2,171,2.39,0.38,0,0
339.653,8448,17.8,176,2.14,0.31,0,0
339.696,8449,19.0,183,2.38,0.34,0,0
339.732,8450,19.5,186,2.48,0.34,0,0
339.775,8451,21.2,187,2.74,0.29,0,0
339.814,8452,21.7,194,3.11,0.58,0,0
339.853,8453,22.8,191,3.09,0.37,0,0
339.895,8454,24.6,191,3.46,0.58,0,0
339.933,8455,25.4,187,3.45,0.46,0,0
339.976,8456,25.5,182,3.26,0.33,0,0
340.014,8457,56.0,162,5.65,0.77,0,0
340.059,8458,56.7,160,5.68,0.74,0,0
340.094,8459,51.7,162,5.36,0.80,0,0
340.135,8460,53.3,159,5.50,0.98,0,0
340.176,8461,60.0,149,5.90,0.79,0,0
340.214,8462,70.8,142,6.29,0.91,0,0
340.257,8463,87.2,131,6.30,1.20,0,0
340.295,8464,70.1,120,5.92,0.81,0,0
340.337,8465,65.5,121,5.72,1.39,0,0
340.374,8466,68.6,117,5.65,1.17,0,0
340.413,8467,67.8,116,5.69,1.19,0,0
340.456,8468,60.6,115,5.34,1.62,0,0
340.493,8469,58.5,114,5.06,1.96,0,0
340.534,8470,57.8,107,4.93,1.35,0,0
340.576,8471,54.4,103,4.75,1.07,0,0
340.614,8472,51.2,95,4.51,0.53,0,0
340.653,8473,81.6,92,4.87,0.37,0,0
340.695,8474,61.2,103,0.30,0.94,1,0
340.751,8475,60.4,102,0.33,1.09,1,0
340.784,8476,60.2,102,0.30,1.05,1,0
340.826,8477,61.1,101,0.27,0.95,1,0
340.864,8478,62.0,98,0.27,1.16,1,0
340.900,8479,60.4,99,0.27,0.97,1,0
340.941,8480,60.1,98,0.27,1.16,1,0
340.978,8481,61.0,99,0.26,1.17,1,0
341.015,8482,61.0,98,0.27,1.17,1,0
341.058,8483,60.8,98,0.24,0.94,1,0
341.093,8484,62.1,98,0.27,1.19,1,0
341.133,8485,60.8,98,0.28,1.06,1,0
341.176,8486,61.2,98,0.24,1.06,1,0
341.213,8487,61.4,98,0.24,1.29,1,0
341.253,8488,61.4,98,0.24,1.29,1,0
341.293,8489,60.4,97,0.24,1.17,1,0
341.335,8490,60.8,96,0.25,1.23,1,0
341.374,8491,61.0,95,0.24,1.02,1,0
341.413,8492,61.3,94,0.24,1.02,1,0
341.454,8493,61.3,94,0.24,1.04,1,0
341.493,8494,61.1,94,0.24,1.09,1,0
341.535,8495,61.1,94,0.24,1.09,1,0
341.573,8496,61.4,95,0.24,1.33,1,0
341.613,8497,61.2,93,0.24,1.30,1,0
341.654,8498,60.9,92,0.24,1.12,1,0
341.693,8499,60.4,93,0.25,0.96,1,0
341.733,8500,60.4,93,0.25,0.96,1,0
341.775,8501,60.4,93,0.25,0.96,1,0
341.813,8502,60.5,94,0.24,0.99,1,0
341.856,8503,60.5,94,0.28,1.01,1,0
341.894,8504,60.6,94,0.28,1.02,1,0
341.933,8505,60.8,94,0.26,1.03,1,0
341.988,8506,61.9,92,0.25,1.08,1,0
342.026,8507,60.5,94,0.25,1.21,1,0
342.063,8508,60.4,95,0.24,0.96,1,0
342.102,8509,60.3,95,0.24,1.01,1,0
342.138,8510,61.7,95,0.26,1.18,1,0
342.176,8511,61.3,94,0.24,1.09,1,0
342.218,8512,60.5,95,0.25,0.96,1,0
342.255,8513,62.3,94,0.25,1.26,1,0
342.294,8514,61.8,96,0.25,1.10,1,0
342.336,8515,63.4,96,0.24,1.21,1,0
342.374,8516,61.2,97,0.30,1.13,1,0
342.414,8517,62.8,94,0.31,0.99,1,0
342.455,8518,62.1,97,0.36,1.19,1,0
342.497,8519,39.2,121,3.24,1.61,0,0
342.534,8520,34.8,110,4.75,0.63,0,0
342.574,8521,32.1,110,4.52,0.59,0,0
342.614,8522,32.9,115,4.56,0.97,0,0
342.654,8523,55.3,125,0.42,1.97,1,0
342.696,8524,35.2,129,2.91,2.17,0,0
342.734,8525,33.2,114,4.25,1.12,0,0
342.774,8526,39.7,143,2.39,3.28,0,0
342.815,8527,53.9,134,0.58,2.46,0,0
342.854,8528,41.7,112,4.87,0.82,0,0
342.894,8529,49.4,140,0.60,2.87,0,0
342.936,8530,50.9,136,0.49,2.80,0,0
342.974,8531,49.7,138,0.54,3.04,0,0
343.014,8532,42.2,149,1.73,3.70,0,0
343.054,8533,40.4,121,4.65,1.84,0,0
343.093,8534,40.5,146,1.56,3.85,0,0
343.134,8535,40.4,149,1.80,3.89,0,0
343.174,8536,39.2,122,4.77,1.98,0,0
343.214,8537,40.2,121,4.63,2.01,0,0
343.255,8538,40.1,121,4.63,2.04,0,0
343.293,8539,50.1,140,0.56,2.81,0,0
343.337,8540,44.3,119,5.04,1.73,0,0
343.374,8541,43.4,122,4.99,1.95,0,0
343.416,8542,40.8,121,4.87,2.00,0,0
343.454,8543,40.9,149,1.83,3.53,0,0
343.496,8544,40.0,120,4.87,1.78,0,0
343.534,8545,38.1,120,4.54,1.98,0,0
343.574,8546,39.9,119,4.57,1.98,0,0
343.616,8547,38.5,119,4.57,1.79,0,0
343.654,8548,39.0,117,4.58,1.66,0,0
343.694,8549,44.6,146,1.36,3.38,0,0
343.734,8550,39.0,141,2.68,2.97,0,0
343.776,8551,42.0,119,4.86,1.89,0,0
343.814,8552,40.9,116,4.91,1.41,0,0
343.854,8553,44.1,147,1.54,3.38,0,0
343.895,8554,39.7,117,4.55,1.74,0,0
343.934,8555,42.4,117,4.91,1.60,0,0
343.974,8556,37.4,113,4.58,1.19,0,0
344.016,8557,39.5,117,4.55,1.78,0,0
344.054,8558,37.6,118,4.53,1.91,0,0
344.094,8559,43.1,146,1.55,3.53,0,0
344.140,8560,51.0,137,0.46,2.64,0,0
344.175,8561,39.1,118,4.53,1.88,0,0
344.214,8562,41.9,147,1.77,3.44,0,0
344.255,8563,42.0,119,4.86,1.80,0,0
344.296,8564,43.9,145,1.32,3.04,0,0
344.334,8565,41.0,148,1.73,3.50,0,0
344.376,8566,53.8,123,0.36,1.94,1,0
344.435,8567,38.8,146,1.84,3.84,0,0
344.470,8568,41.9,119,4.65,2.05,0,0
344.506,8569,42.9,118,4.67,1.88,0,0
344.543,8570,40.9,117,4.38,1.82,0,0
344.581,8571,45.9,119,4.77,2.12,0,0
344.619,8572,43.2,123,4.81,2.06,0,0
344.656,8573,46.7,116,5.10,0.97,0,0
344.693,8574,52.7,121,5.41,1.24,0,0
344.736,8575,69.6,121,5.45,1.04,0,0
344.774,8576,84.4,116,5.14,0.99,0,0
344.814,8577,81.1,108,5.04,0.92,0,0
344.854,8578,87.8,109,5.21,1.15,0,0
344.894,8579,86.0,115,5.37,1.06,0,0
344.934,8580,80.3,116,5.43,1.14,0,0
344.974,8581,86.2,115,5.56,1.39,0,0
345.016,8582,84.2,115,5.61,1.27,0,0
345.054,8583,83.1,116,5.61,1.39,0,0
345.094,8584,85.1,115,5.58,1.22,0,0
345.135,8585,84.1,115,5.61,1.28,0,0
345.174,8586,84.1,115,5.61,1.28,0,0
345.214,8587,85.0,115,5.58,1.28,0,0
345.254,8588,84.1,115,5.61,1.28,0,0
345.295,8589,87.9,112,5.34,1.25,0,0
345.334,8590,89.2,110,5.34,1.11,0,0
345.375,8591,89.3,110,5.34,1.13,0,0
345.417,8592,87.4,111,5.33,1.54,0,0
345.454,8593,86.7,110,5.32,1.38,0,0
345.494,8594,87.5,111,5.32,1.54,0,0
345.538,8595,83.2,113,5.57,1.54,0,0
345.574,8596,81.5,112,5.42,1.38,0,0
345.614,8597,87.1,110,5.43,1.38,0,0
345.656,8598,86.8,110,5.41,1.38,0,0
345.694,8599,86.8,110,5.41,1.37,0,0
345.734,8600,86.8,110,5.41,1.35,0,0
345.775,8601,86.8,110,5.41,1.36,0,0
345.814,8602,86.9,110,5.43,1.35,0,0
345.855,8603,87.0,110,5.45,1.34,0,0
345.894,8604,82.4,111,5.42,1.20,0,0
345.938,8605,81.8,110,5.43,1.14,0,0
345.974,8606,82.0,110,5.42,1.16,0,0
346.014,8607,81.8,111,5.46,1.16,0,0
346.055,8608,81.5,110,5.46,1.15,0,0
346.094,8609,81.6,113,5.60,1.52,0,0
346.137,8610,83.7,111,5.48,1.35,0,0
346.174,8611,85.1,110,5.48,1.22,0,0
346.214,8612,88.5,108,5.36,1.21,0,0
346.256,8613,85.3,107,5.23,1.12,0,0
346.295,8614,88.9,108,5.40,1.20,0,0
346.335,8615,89.4,108,5.43,1.17,0,0
346.375,8616,89.8,110,5.45,1.32,0,0
346.417,8617,89.8,110,5.45,1.38,0,0
346.455,8618,89.7,110,5.45,1.38,0,0
346.495,8619,89.7,110,5.45,1.36,0,0
346.536,8620,89.8,110,5.45,1.35,0,0
346.576,8621,89.7,110,5.45,1.36,0,0
346.616,8622,89.7,110,5.45,1.36,0,0
346.656,8623,89.7,110,5.45,1.36,0,0
346.697,8624,89.7,110,5.45,1.37,0,0
346.734,8625,89.7,110,5.45,1.37,0,0
346.774,8626,89.7,110,5.45,1.37,0,0
346.815,8627,89.7,110,5.45,1.37,0,0
346.854,8628,89.7,110,5.45,1.37,0,0
346.896,8629,89.7,110,5.45,1.37,0,0
346.934,8630,89.7,110,5.45,1.36,0,0
346.978,8631,89.9,110,5.45,1.34,0,0
347.014,8632,89.7,110,5.45,1.39,0,0
347.055,8633,89.7,110,5.45,1.39,0,0
347.095,8634,89.8,110,5.45,1.37,0,0
347.140,8635,89.7,110,5.45,1.38,0,0
347.174,8636,89.8,110,5.45,1.40,0,0
347.214,8637,89.7,110,5.45,1.37,0,0
347.257,8638,89.8,110,5.45,1.37,0,0
347.294,8639,89.7,110,5.45,1.37,0,0
347.335,8640,89.8,110,5.45,1.36,0,0
347.375,8641,89.8,110,5.45,1.37,0,0
347.416,8642,89.7,110,5.45,1.36,0,0
347.454,8643,89.8,110,5.45,1.37,0,0
347.497,8644,89.8,110,5.45,1.36,0,0
347.535,8645,89.8,110,5.45,1.35,0,1
347.588,8646,89.7,110,5.45,1.36,0,0
347.625,8647,89.7,110,5.45,1.37,0,0
347.661,8648,89.7,110,5.45,1.36,0,0
347.702,8649,89.8,110,5.45,1.35,0,0
347.740,8650,89.8,110,5.45,1.38,0,0
347.777,8651,89.7,110,5.45,1.38,0,0
347.815,8652,89.8,110,5.45,1.37,0,0
347.858,8653,89.8,110,5.45,1.35,0,0
347.894,8654,89.7,110,5.45,1.36,0,0
347.935,8655,89.7,110,5.45,1.37,0,0
347.975,8656,89.8,110,5.45,1.35,0,0
348.017,8657,89.7,110,5.45,1.38,0,0
348.055,8658,89.8,110,5.45,1.36,0,0
348.096,8659,89.8,110,5.45,1.38,0,0
348.135,8660,89.8,110,5.45,1.36,0,0
348.175,8661,89.7,110,5.45,1.37,0,0
348.218,8662,89.7,110,5.45,1.37,0,0
348.255,8663,89.9,110,5.45,1.36,0,0
348.295,8664,89.6,110,5.45,1.37,0,0
348.338,8665,89.8,110,5.45,1.35,0,0
348.375,8666,89.9,110,5.45,1.35,0,0
348.415,8667,89.7,110,5.45,1.36,0,0
348.456,8668,89.8,110,5.45,1.35,0,0
348.495,8669,89.7,110,5.45,1.39,0,0
348.537,8670,89.8,110,5.45,1.37,0,0
348.574,8671,89.7,110,5.45,1.37,0,0
348.616,8672,89.7,110,5.45,1.37,0,0
348.657,8673,89.8,110,5.45,1.38,0,0
348.697,8674,89.8,110,5.45,1.37,0,0
348.735,8675,89.7,110,5.45,1.39,0,0
348.777,8676,89.8,110,5.45,1.35,0,0
348.815,8677,89.8,110,5.45,1.36,0,0
348.855,8678,89.7,110,5.45,1.37,0,0
348.897,8679,89.8,110,5.45,1.38,0,0
348.935,8680,89.8,110,5.45,1.37,0,0
348.975,8681,89.8,110,5.45,1.38,0,0
349.015,8682,89.7,110,5.45,1.37,0,0
349.054,8683,89.8,110,5.45,1.37,0,0
349.095,8684,89.8,110,5.45,1.37,0,0
349.136,8685,89.8,110,5.45,1.38,0,0
349.175,8686,89.8,110,5.45,1.37,0,0
349.215,8687,89.7,110,5.45,1.35,0,0
349.256,8688,89.7,110,5.45,1.37,0,0
349.295,8689,89.8,110,5.45,1.35,0,0
349.335,8690,89.9,110,5.45,1.36,0,0
349.376,8691,89.7,110,5.45,1.39,0,0
349.415,8692,89.7,110,5.45,1.37,0,0
349.455,8693,89.8,110,5.45,1.37,0,0
349.495,8694,89.8,110,5.45,1.34,0,0
349.535,8695,89.8,110,5.45,1.38,0,0
349.580,8696,89.7,110,5.45,1.36,0,0
349.615,8697,89.9,110,5.45,1.33,0,0
349.657,8698,89.9,110,5.45,1.33,0,0
349.699,8699,89.3,111,5.45,1.49,0,0
349.736,8700,89.7,110,5.45,1.37,0,0
349.775,8701,89.7,110,5.45,1.35,0,0
349.817,8702,89.7,110,5.45,1.35,0,0
349.855,8703,89.3,111,5.45,1.46,0,0
349.895,8704,89.8,110,5.45,1.33,0,0
349.935,8705,89.7,110,5.45,1.33,0,0
349.975,8706,89.8,110,5.44,1.36,0,0
350.016,8707,88.9,111,5.43,1.57,0,0
350.055,8708,87.1,111,5.40,1.35,0,0
350.097,8709,87.7,111,5.34,1.22,0,0
350.136,8710,84.7,113,5.44,1.22,0,0
350.178,8711,82.8,115,5.49,1.43,0,0
350.215,8712,82.7,115,5.51,1.50,0,0
350.255,8713,82.8,115,5.49,1.44,0,0
350.298,8714,82.6,115,5.51,1.43,0,0
350.335,8715,82.6,115,5.51,1.40,0,0
350.379,8716,82.7,115,5.51,1.40,0,0
350.415,8717,82.7,115,5.51,1.40,0,0
350.457,8718,83.6,115,5.59,1.38,0,0
350.495,8719,84.9,113,5.52,1.24,0,0
350.537,8720,83.2,111,5.42,1.06,0,0
350.575,8721,84.5,114,5.52,1.38,0,0
350.617,8722,84.7,114,5.55,1.33,0,0
350.655,8723,84.7,114,5.56,1.37,0,0
350.695,8724,84.7,114,5.56,1.37,0,0
350.735,8725,84.5,114,5.57,1.37,0,0
350.777,8726,84.4,114,5.57,1.35,0,0
350.815,8727,84.5,114,5.57,1.37,0,0
350.855,8728,85.4,113,5.57,1.20,0,0
350.896,8729,84.5,114,5.57,1.37,0,0
350.935,8730,82.8,112,5.43,1.20,0,0
350.976,8731,84.4,114,5.57,1.35,0,0
351.015,8732,84.5,113,5.57,1.33,0,0
351.058,8733,84.4,114,5.57,1.35,0,0
351.095,8734,84.4,113,5.57,1.33,0,0
351.135,8735,82.8,112,5.43,1.21,0,0
351.177,8736,85.5,113,5.57,1.19,0,0
351.215,8737,84.5,113,5.57,1.35,0,0
351.255,8738,82.6,112,5.43,1.18,0,0
351.295,8739,84.5,113,5.57,1.35,0,0
351.341,8740,85.6,113,5.57,1.21,0,0
351.377,8741,84.4,114,5.57,1.34,0,0
351.419,8742,82.7,112,5.43,1.16,0,0
351.455,8743,84.4,114,5.57,1.35,0,0
351.495,8744,85.5,113,5.57,1.19,0,0
351.537,8745,82.7,112,5.43,1.18,0,0
351.575,8746,82.7,112,5.43,1.18,0,0
351.618,8747,84.5,114,5.57,1.37,0,0
351.655,8748,85.3,113,5.57,1.21,0,0
351.698,8749,84.4,113,5.57,1.34,0,0
351.735,8750,84.5,114,5.57,1.38,0,0
351.775,8751,82.7,112,5.43,1.16,0,0
351.818,8752,85.5,113,5.57,1.20,0,0
351.855,8753,84.4,114,5.57,1.33,0,0
351.895,8754,84.4,114,5.57,1.34,0,0
351.936,8755,85.4,113,5.57,1.20,0,0
351.980,8756,82.6,112,5.43,1.18,0,0
352.031,8757,85.4,113,5.57,1.22,0,0
352.071,8758,84.5,114,5.57,1.33,0,0
352.108,8759,85.4,113,5.57,1.21,0,0
352.145,8760,84.4,114,5.57,1.34,0,0
352.181,8761,84.4,114,5.57,1.35,0,0
352.223,8762,84.5,114,5.57,1.37,0,0
352.259,8763,84.4,114,5.57,1.35,0,0
352.295,8764,84.4,113,5.57,1.33,0,0
352.338,8765,84.5,114,5.57,1.33,0,0
352.376,8766,84.4,114,5.57,1.34,0,0
352.416,8767,84.4,114,5.57,1.35,0,0
352.457,8768,82.7,112,5.43,1.18,0,0
352.496,8769,84.4,114,5.57,1.35,0,0
352.536,8770,82.7,112,5.43,1.20,0,0
352.577,8771,84.4,114,5.57,1.35,0,0
352.616,8772,82.6,112,5.43,1.18,0,0
352.655,8773,85.6,113,5.57,1.23,0,0
352.696,8774,84.4,113,5.57,1.30,0,0
352.736,8775,84.4,114,5.57,1.32,0,0
352.776,8776,85.6,113,5.57,1.23,0,0
352.818,8777,85.5,113,5.57,1.19,0,0
352.856,8778,85.6,113,5.57,1.21,0,0
352.899,8779,82.7,112,5.43,1.20,0,0
352.936,8780,84.5,114,5.57,1.35,0,0
352.976,8781,84.4,114,5.57,1.35,0,0
353.019,8782,85.6,113,5.57,1.23,0,0
353.056,8783,84.4,114,5.57,1.35,0,0
353.096,8784,85.3,113,5.57,1.21,0,0
353.136,8785,84.5,114,5.57,1.38,0,0
353.176,8786,85.4,113,5.57,1.21,0,0
353.215,8787,82.8,112,5.43,1.20,0,0
353.257,8788,84.4,114,5.57,1.38,0,0
353.296,8789,84.5,114,5.57,1.37,0,0
353.339,8790,84.5,114,5.57,1.37,0,0
353.376,8791,84.4,114,5.57,1.32,0,0
353.415,8792,85.5,113,5.57,1.18,0,0
353.457,8793,85.5,113,5.57,1.19,0,0
353.496,8794,85.6,113,5.57,1.22,0,0
353.537,8795,85.4,113,5.57,1.22,0,0
353.576,8796,82.8,112,5.43,1.21,0,0
353.616,8797,84.4,113,5.57,1.30,0,0
353.657,8798,84.4,114,5.57,1.35,0,0
353.696,8799,85.5,113,5.57,1.19,0,0
353.738,8800,84.4,114,5.57,1.34,0,0
353.776,8801,85.5,113,5.57,1.18,0,0
353.816,8802,84.4,114,5.57,1.32,0,0
353.857,8803,84.5,114,5.57,1.35,0,0
353.896,8804,85.4,113,5.57,1.20,0,0
353.938,8805,84.5,113,5.57,1.35,0,0
353.976,8806,82.8,112,5.43,1.21,0,0
354.016,8807,84.5,113,5.57,1.33,0,0
354.058,8808,84.4,114,5.57,1.33,0,0
354.096,8809,82.7,112,5.43,1.20,0,0
354.137,8810,85.4,113,5.57,1.18,0,0
354.176,8811,84.3,113,5.57,1.32,0,0
354.216,8812,84.4,114,5.57,1.32,0,0
354.257,8813,82.7,112,5.43,1.20,0,0
354.296,8814,84.4,113,5.57,1.33,0,0
354.339,8815,82.7,112,5.43,1.18,0,0
354.376,8816,82.7,112,5.43,1.18,0,0
354.417,8817,84.4,114,5.57,1.32,0,0
354.456,8818,85.5,113,5.57,1.19,0,0
354.498,8819,85.6,113,5.57,1.23,0,0
354.536,8820,85.6,113,5.57,1.21,0,0
354.577,8821,84.4,114,5.57,1.34,0,0
354.616,8822,84.5,113,5.57,1.31,0,0
354.659,8823,84.4,114,5.57,1.35,0,0
354.696,8824,84.4,114,5.57,1.35,0,0
354.743,8825,84.4,113,5.57,1.32,0,0
354.776,8826,85.4,113,5.57,1.21,0,0
354.816,8827,85.5,113,5.57,1.19,0,0
354.857,8828,84.5,113,5.57,1.35,0,0
354.896,8829,82.8,112,5.43,1.22,0,0
354.939,8830,84.5,114,5.57,1.37,0,0
354.976,8831,84.5,114,5.57,1.37,0,0
355.016,8832,84.4,114,5.57,1.31,0,0
355.057,8833,84.4,113,5.57,1.32,0,0
355.096,8834,82.8,112,5.43,1.21,0,0
355.136,8835,84.5,113,5.57,1.33,0,0
355.177,8836,84.5,113,5.57,1.35,0,0
355.217,8837,84.4,114,5.57,1.33,0,0
355.257,8838,82.8,112,5.43,1.21,0,0
355.298,8839,84.4,113,5.57,1.32,0,0
355.337,8840,84.5,114,5.57,1.37,0,0
355.377,8841,85.4,113,5.57,1.18,0,0
355.415,8842,84.5,114,5.57,1.33,0,0
355.456,8843,84.5,113,5.57,1.35,0,0
355.498,8844,85.4,113,5.57,1.21,0,0
355.536,8845,84.4,113,5.57,1.33,0,0
355.578,8846,85.6,113,5.57,1.19,0,0
355.616,8847,84.4,113,5.57,1.32,0,0
355.659,8848,85.5,113,5.57,1.19,0,0
355.696,8849,84.5,114,5.57,1.37,0,0
355.736,8850,84.4,113,5.57,1.32,0,0
355.776,8851,84.5,114,5.57,1.35,0,0
355.817,8852,84.4,114,5.57,1.38,0,0
355.856,8853,84.5,114,5.57,1.37,0,0
355.897,8854,84.5,113,5.57,1.33,0,0
355.936,8855,84.5,114,5.57,1.37,0,0
355.976,8856,84.4,114,5.57,1.35,0,0
356.017,8857,84.5,114,5.57,1.37,0,0
356.057,8858,84.5,114,5.57,1.35,0,0
356.099,8859,85.4,113,5.57,1.20,0,0
356.136,8860,84.4,114,5.57,1.38,0,0
356.178,8861,84.5,114,5.57,1.37,0,0
356.216,8862,84.4,114,5.57,1.34,0,0
356.256,8863,85.4,113,5.57,1.20,0,0
356.296,8864,84.3,113,5.57,1.32,0,0
356.337,8865,85.6,113,5.57,1.21,0,0
356.376,8866,84.4,114,5.57,1.33,0,0
356.417,8867,84.4,114,5.57,1.31,0,0
356.456,8868,84.5,114,5.57,1.35,0,0
356.497,8869,85.5,113,5.57,1.21,0,0
356.536,8870,84.4,114,5.57,1.32,0,0
356.576,8871,84.5,113,5.57,1.33,0,0
356.618,8872,84.4,114,5.57,1.36,0,0
356.656,8873,84.4,113,5.57,1.28,0,0
356.699,8874,82.7,112,5.43,1.20,0,0
356.736,8875,84.4,114,5.57,1.34,0,0
356.777,8876,85.5,113,5.57,1.19,0,0
356.818,8877,84.5,113,5.57,1.33,0,0
