source_frame,source_time_s,estado,origen_componente,ang_actual,ang_estados,x_near,x_mid,e_lat,e_head,target_x,target_y,ang_lookahead,motivo_target
1041,31.261,SIN_CERCA,continuidad,-24.4,-0.366,,140.3,,,140.3,100.0,71.8,componente visible arriba
1042,31.291,SIN_CERCA,continuidad,-24.4,-0.366,,140.3,,,140.3,100.0,71.8,componente visible arriba
1043,31.321,LOW,toca_abajo,-39.3,-0.589,146.3,,66.8,,140.3,100.0,71.8,ultimo objetivo confiable (memoria)
1044,31.351,SIN_CERCA,continuidad,-21.2,-0.318,,153.0,,,153.0,97.7,73.1,componente visible arriba
1045,31.381,SIN_CERCA,continuidad,-21.2,-0.318,,153.0,,,153.0,97.7,73.1,componente visible arriba
1046,31.411,SIN_CERCA,continuidad,18.6,0.279,156.9,149.7,77.4,-32.0,149.7,99.3,73.6,componente visible arriba
1047,31.441,PERDIDA,sin_componente,52.0,0.000,,,,,,,0.0,sin objetivo
1048,31.471,PERDIDA,sin_componente,52.0,0.000,,,,,,,0.0,sin objetivo
1049,31.502,SIN_CERCA,salto_grande,48.8,0.600,,,,,149.7,99.3,73.6,memoria
1050,31.532,SIN_CERCA,salto_grande,48.9,0.600,,,,,149.7,99.3,73.6,memoria
1051,31.562,SIN_CERCA,salto_grande,48.9,0.600,,,,,149.7,99.3,73.6,memoria
1052,31.592,SIN_CERCA,salto_grande,47.3,0.600,,,,,149.7,99.3,73.6,memoria
1053,31.622,SIN_CERCA,salto_grande,40.2,0.600,,,,,149.7,99.3,73.6,memoria
1054,31.652,PERDIDA,sin_componente,0.0,0.000,,,,,,,0.0,sin objetivo
1055,31.682,PERDIDA,sin_componente,-78.7,0.000,,,,,,,0.0,sin objetivo
1056,31.712,PERDIDA,sin_componente,-78.7,0.000,,,,,,,0.0,sin objetivo
1057,31.742,SIN_CERCA,continuidad,-67.8,-0.600,,150.5,,,150.5,83.8,63.0,componente visible arriba
1058,31.772,SIN_CERCA,continuidad,-67.8,-0.600,,150.5,,,150.5,83.8,63.0,componente visible arriba
1059,31.802,HIGH,toca_abajo,69.3,1.000,5.9,5.0,-73.6,-3.4,5.0,100.0,-75.0,punto adelante de la componente
1060,31.832,HIGH,toca_abajo,48.7,0.731,51.6,43.0,-27.9,-32.2,43.0,99.8,-61.1,punto adelante de la componente
1061,31.862,HIGH,toca_abajo,6.6,0.099,81.0,79.7,1.5,-5.3,79.7,100.5,0.6,punto adelante de la componente
1062,31.892,HIGH,toca_abajo,6.6,0.099,81.0,79.7,1.5,-5.3,79.7,100.5,0.6,punto adelante de la componente
1063,31.922,HIGH,toca_abajo,-31.7,-0.475,92.4,100.7,12.9,32.4,100.7,100.8,47.9,punto adelante de la componente
1064,31.952,HIGH,toca_abajo,-44.6,-0.668,96.7,111.6,17.2,47.6,111.6,100.6,58.8,punto adelante de la componente
1065,31.982,HIGH,toca_abajo,-50.0,-0.750,99.8,118.2,20.3,53.6,118.2,100.6,63.3,punto adelante de la componente
1066,32.012,HIGH,toca_abajo,-52.2,-0.784,101.6,122.8,22.1,57.8,122.8,100.8,66.1,punto adelante de la componente
1067,32.042,HIGH,toca_abajo,-52.2,-0.784,101.6,122.8,22.1,57.8,122.8,100.8,66.1,punto adelante de la componente
